TransactionID,CustomerID,PurchaseDate,Product,Category,Quantity,UnitPrice,City,Gender,Age
13,CUST2943,27-04-2024,Jeans,Bottomwear,1,4443.0,Nashik,Male,59
13,CUST2943,27-04-2024,Socks,Footwear,3,4707.0,Pune,Female,48
14,CUST1378,30-01-2024,Dress,Women'S Wear,4,2036.0,Delhi,Female,40
14,CUST1378,30-01-2024,Handbag,Accessories,4,3970.0,Bangalore,Female,19
15,CUST1859,04-10-2024,Sneakers,Footwear,2,2883.0,Pune,Male,25
15,CUST1859,04-10-2024,Socks,Footwear,3,2162.0,Mumbai,Female,41
16,CUST2352,18-10-2024,Hoodie,Topwear,3,4212.0,Pune,Male,25
16,CUST2352,18-10-2024,Cap,Accessories,5,2147.0,Thane,Female,51
16,CUST2352,18-10-2024,Handbag,Accessories,1,1585.0,Thane,Female,92
17,CUST2416,08-11-2025,Watch,Accessories,2,883.0,Nashik,Female,21
17,CUST2416,08-11-2025,Cap,Accessories,5,625.0,Bangalore,Male,45
17,CUST2416,08-11-2025,Dress,Women'S Wear,2,4153.0,Bangalore,Female,51
18,CUST1351,25-02-2025,Dress,Women'S Wear,1,2875.0,Bangalore,Female,34
18,CUST1351,25-02-2025,Handbag,Accessories,1,1966.0,Mumbai,Female,41
18,CUST1351,25-02-2025,Socks,Footwear,4,1261.0,Nashik,Female,59
18,CUST1351,25-02-2025,Belt,Accessories,2,870.0,Mumbai,Female,35
19,CUST1984,19-12-2024,Shirt,Topwear,2,2255.0,Bangalore,Female,54
19,CUST1984,19-12-2024,Tie,Accessories,4,602.0,Mumbai,Female,26
19,CUST1984,19-12-2024,Shorts,Bottomwear,3,3072.0,Thane,Female,57
20,CUST1178,20-08-2024,Sneakers,Footwear,1,2956.0,Delhi,Female,21
20,CUST1178,20-08-2024,Handbag,Accessories,5,1471.0,Nashik,Male,32
20,CUST1178,20-08-2024,Tie,Accessories,4,2347.0,Mumbai,Female,47
21,CUST1622,08-10-2024,Jacket,Outerwear,2,3185.0,Bangalore,Female,41
21,CUST1622,08-10-2024,Scarf,Accessories,3,3702.0,Delhi,Female,29
21,CUST1622,08-10-2024,Belt,Accessories,3,1242.0,Delhi,Female,47
21,CUST1622,10-08-2024,Skirt,Women'S Wear,5,3420.0,Delhi,Female,58
22,CUST1238,26-10-2025,Sneakers,Footwear,1,2792.0,Nashik,Female,49
22,CUST1238,26-10-2025,Socks,Footwear,1,4307.0,Pune,Female,57
23,CUST1470,03-03-2024,Sneakers,Footwear,4,1049.0,Thane,Male,60
23,CUST1470,03-03-2024,Socks,Footwear,2,2990.0,Pune,Male,27
24,CUST2412,27-11-2024,Dress,Women'S Wear,2,3747.0,Delhi,Female,51
24,CUST2412,27-11-2024,Handbag,Accessories,5,2769.0,Nashik,Female,47
25,CUST0517,08-10-2024,Shirt,Topwear,5,4645.0,Bangalore,Male,36
25,CUST0517,10-08-2024,Tie,Accessories,4,3565.0,Thane,Female,44
25,CUST0517,10-08-2024,Jacket,Outerwear,3,1364.0,Nashik,Male,53
26,CUST1280,26-12-2024,Shirt,Topwear,2,4249.0,Thane,Male,32
26,CUST1280,26-12-2024,Tie,Accessories,5,514.0,Thane,Male,41
27,CUST0286,25-05-2024,T-Shirt,Topwear,3,1588.0,Mumbai,Male,41
27,CUST0286,25-05-2024,Hoodie,Topwear,4,2536.0,Bangalore,Female,41
27,CUST0286,25-05-2024,Watch,Accessories,2,2768.0,Mumbai,Male,31
28,CUST1451,14-03-2024,Jacket,Outerwear,4,452.0,Bangalore,Female,47
28,CUST1451,14-03-2024,Scarf,Accessories,3,1020.0,Nashik,Male,45
29,CUST2089,17-07-2024,Scarf,Accessories,1,1498.0,Pune,Male,34
29,CUST2089,17-07-2024,Dress,Women'S Wear,5,2946.0,Thane,Female,58
30,CUST0315,22-10-2025,Socks,Footwear,5,4195.0,Bangalore,Female,50
30,CUST0315,22-10-2025,Belt,Accessories,3,2616.0,Mumbai,Female,42
30,CUST0315,22-10-2025,Hoodie,Topwear,2,3029.0,Pune,Female,23
31,CUST2879,12-02-2025,Watch,Accessories,3,2829.0,Pune,Male,29
31,CUST2879,02-12-2025,Scarf,Accessories,5,608.0,Pune,Female,60
32,CUST1493,23-11-2025,Tie,Accessories,5,2258.0,Thane,Male,37
32,CUST1493,23-11-2025,Shorts,Bottomwear,2,1934.0,Delhi,Female,56
33,CUST2103,30-05-2024,Cap,Accessories,4,735.0,Pune,Female,43
33,CUST2103,30-05-2024,Scarf,Accessories,2,4141.0,Pune,Male,46
34,CUST0977,05-03-2025,Shirt,Topwear,4,4690.0,Nashik,Female,19
34,CUST0977,03-05-2025,Tie,Accessories,5,4756.0,Mumbai,Female,41
34,CUST0977,05-03-2025,T-Shirt,Topwear,1,3022.0,Bangalore,Male,26
35,CUST0152,27-10-2024,Sneakers,Footwear,3,2839.0,Bangalore,Male,50
35,CUST0152,27-10-2024,Socks,Footwear,4,3575.0,Nashik,Male,65
36,CUST2468,07-03-2024,Dress,Women'S Wear,1,2985.0,Bangalore,Female,60
36,CUST2468,03-07-2024,Handbag,Accessories,1,913.0,Mumbai,Male,41
37,CUST1484,27-01-2025,Dress,Women'S Wear,1,1426.0,Mumbai,Female,51
37,CUST1484,27-01-2025,Shorts,Bottomwear,2,2638.0,Nashik,Male,62
37,CUST1484,27-01-2025,Scarf,Accessories,3,830.0,Thane,Male,53
38,CUST2345,12-01-2025,Shirt,Topwear,5,1005.0,Nashik,Female,22
38,CUST2345,01-12-2025,Tie,Accessories,2,4815.0,Mumbai,Male,58
39,CUST1164,21-03-2024,Jacket,Outerwear,3,4669.0,Pune,Male,23
39,CUST1164,21-03-2024,Scarf,Accessories,1,671.0,Delhi,Female,59
39,CUST1164,21-03-2024,Shirt,Topwear,4,2735.0,Nashik,Female,47
40,CUST0536,14-01-2025,Jeans,Bottomwear,1,2490.0,Delhi,Female,46
40,CUST0536,14-01-2025,Belt,Accessories,2,4380.0,Nashik,Male,50
40,CUST0536,14-01-2025,Cap,Accessories,25,2639.0,Nashik,Female,52
41,CUST1845,17-07-2025,Shirt,Topwear,1,3525.0,Pune,Male,41
41,CUST1845,17-07-2025,Tie,Accessories,2,4522.0,Delhi,Female,26
41,CUST1845,17-07-2025,Sneakers,Footwear,3,1196.0,Delhi,Male,44
42,CUST1968,23-06-2024,Jacket,Outerwear,2,557.0,Nashik,Female,54
42,CUST1968,23-06-2024,Scarf,Accessories,1,1430.0,Thane,Female,51
42,CUST1968,23-06-2024,Socks,Footwear,3,4265.0,Thane,Female,30
43,CUST1121,21-10-2024,Jacket,Outerwear,3,1498.0,Bangalore,Female,36
43,CUST1121,21-10-2024,Scarf,Accessories,1,2259.0,Mumbai,Male,33
43,CUST1121,21-10-2024,Socks,Footwear,4,4195.0,Bangalore,Female,48
44,CUST0718,03-03-2025,Belt,Accessories,3,605.0,Thane,Female,18
44,CUST0718,03-03-2025,Skirt,Women'S Wear,2,1221.0,Mumbai,Female,39
45,CUST1752,11-06-2025,Hoodie,Topwear,2,24999.0,Thane,Male,38
45,CUST1752,11-06-2025,Cap,Accessories,2,3620.0,Bangalore,Female,61
45,CUST1752,06-11-2025,Sneakers,Footwear,4,3359.0,Pune,Male,44
46,CUST0460,03-04-2024,Hoodie,Topwear,3,4561.0,Delhi,Male,46
46,CUST0460,04-03-2024,Dress,Women'S Wear,3,1.0,Nashik,Female,43
47,CUST1176,22-02-2025,Sneakers,Footwear,4,3973.0,Bangalore,Male,42
47,CUST1176,22-02-2025,Socks,Footwear,1,2743.0,Pune,Male,47
47,CUST1176,22-02-2025,Watch,Accessories,4,427.0,Pune,Male,33
48,CUST1185,27-08-2024,Jacket,Outerwear,3,1472.0,Bangalore,Male,60
49,CUST2853,02-03-2025,Dress,Women'S Wear,2,2762.0,Nashik,Female,63
49,CUST2853,02-03-2025,Handbag,Accessories,1,4686.0,Mumbai,Male,64
49,CUST2853,02-03-2025,Skirt,Women'S Wear,3,424.0,Pune,Female,31
50,CUST2186,26-10-2025,Dress,Women'S Wear,1,4145.0,Bangalore,Female,38
50,CUST2186,26-10-2025,Handbag,Accessories,2,3410.0,Thane,Female,54
50,CUST2186,26-10-2025,Skirt,Women'S Wear,2,1445.0,Delhi,Female,64
51,CUST0279,25-12-2025,Sneakers,Footwear,1,49999.0,Delhi,Male,60
51,CUST0279,25-12-2025,Socks,Footwear,1,1088.0,Thane,Female,51
51,CUST0279,25-12-2025,Shorts,Bottomwear,1,558.0,Bangalore,Male,23
52,CUST2164,13-02-2024,Jacket,Outerwear,1,908.0,Pune,Male,61
52,CUST2164,13-02-2024,Scarf,Accessories,1,2750.0,Nashik,Female,28
52,CUST2164,13-02-2024,Skirt,Women'S Wear,1,3879.0,Thane,Female,32
53,CUST2785,22-08-2025,Jeans,Bottomwear,1,971.0,Thane,Female,35
53,CUST2785,22-08-2025,Belt,Accessories,2,3829.0,Pune,Male,46
53,CUST2785,22-08-2025,Tie,Accessories,5,2287.0,Thane,Female,54
54,CUST1031,09-09-2024,Hoodie,Topwear,3,354.0,Nashik,Female,43
54,CUST1031,09-09-2024,Sneakers,Footwear,2,4223.0,Delhi,Female,38
55,CUST2426,12-07-2025,Shirt,Topwear,4,2016.0,Bangalore,Female,46
55,CUST2426,12-07-2025,Tie,Accessories,4,4224.0,Delhi,Female,55
56,CUST2694,11-11-2025,Jacket,Outerwear,4,1166.0,Nashik,Male,18
56,CUST2694,11-11-2025,Scarf,Accessories,1,2719.0,Thane,Male,44
56,CUST2694,11-11-2025,Belt,Accessories,4,2911.0,Bangalore,Female,22
56,CUST2694,11-11-2025,Socks,Footwear,5,3791.0,Nashik,Female,41
57,CUST0257,14-08-2025,Shirt,Topwear,3,2969.0,Delhi,Female,30
57,CUST0257,14-08-2025,Tie,Accessories,3,993.0,Thane,Male,61
58,CUST2202,12-11-2025,Handbag,Accessories,2,2876.0,Pune,Female,46
58,CUST2202,12-11-2025,Tie,Accessories,4,4302.0,Mumbai,Female,28
59,CUST2093,25-04-2024,Dress,Women'S Wear,4,4774.0,Thane,Female,31
59,CUST2093,25-04-2024,Handbag,Accessories,2,2018.0,Pune,Female,65
59,CUST2093,25-04-2024,Scarf,Accessories,5,1678.0,Pune,Male,38
59,CUST2093,25-04-2024,Belt,Accessories,2,1497.0,Nashik,Female,63
60,CUST1651,11-06-2025,Scarf,Accessories,4,3233.0,Nashik,Male,22
60,CUST1651,11-06-2025,Skirt,Women'S Wear,1,675.0,Nashik,Female,24
60,CUST1651,11-06-2025,Jeans,Bottomwear,2,2543.0,Mumbai,Male,23
60,CUST1651,11-06-2025,T-Shirt,Topwear,2,4205.0,Mumbai,Male,22
61,CUST0366,14-04-2024,Dress,Women'S Wear,2,99999.0,Bangalore,Female,22
61,CUST0366,14-04-2024,Handbag,Accessories,2,1307.0,Pune,Male,55
62,CUST0110,05-11-2025,Hoodie,Topwear,4,3460.0,Thane,Male,25
62,CUST0110,11-05-2025,Socks,Footwear,1,435.0,Nashik,Male,55
62,CUST0110,05-11-2025,Belt,Accessories,5,1549.0,Delhi,Male,35
63,CUST2990,01-09-2024,Jeans,Bottomwear,5,749.0,Pune,Male,37
63,CUST2990,01-09-2024,Belt,Accessories,3,1338.0,Thane,Male,65
63,CUST2990,01-09-2024,Sneakers,Footwear,5,3249.0,Pune,Female,21
64,CUST1002,17-02-2024,Hoodie,Topwear,2,588.0,Thane,Male,53
64,CUST1002,17-02-2024,Cap,Accessories,1,1768.0,Nashik,Male,32
65,CUST2310,07-11-2024,Shorts,Bottomwear,50,2307.0,Thane,Male,27
65,CUST2310,07-11-2024,Skirt,Women'S Wear,1,1465.0,Bangalore,Female,63
66,CUST0307,29-08-2025,Hoodie,Topwear,3,2437.0,Thane,Female,38
66,CUST0307,29-08-2025,Cap,Accessories,2,3981.0,Nashik,Male,47
66,CUST0307,29-08-2025,Dress,Women'S Wear,5,629.0,Thane,Female,31
67,CUST2278,17-07-2025,Hoodie,Topwear,2,1293.0,Nashik,Male,18
67,CUST2278,17-07-2025,Cap,Accessories,1,1918.0,Mumbai,Female,59
68,CUST1568,30-11-2025,Dress,Women'S Wear,2,2551.0,Bangalore,Female,35
68,CUST1568,30-11-2025,Handbag,Accessories,5,2340.0,Bangalore,Female,58
69,CUST0107,22-11-2024,Jeans,Bottomwear,5,3227.0,Thane,Male,55
69,CUST0107,22-11-2024,Belt,Accessories,3,1722.0,Delhi,Female,29
70,CUST2221,12-11-2024,Jeans,Bottomwear,1,2204.0,Pune,Male,14
70,CUST2221,12-11-2024,Belt,Accessories,1,4610.0,Delhi,Female,41
71,CUST2660,20-11-2024,Shirt,Topwear,5,1735.0,Bangalore,Male,42
71,CUST2660,20-11-2024,Tie,Accessories,2,4931.0,Thane,Male,24
71,CUST2660,20-11-2024,Scarf,Accessories,4,392.0,Bangalore,Male,34
72,CUST2237,19-01-2025,Hoodie,Topwear,4,902.0,Thane,Male,20
72,CUST2237,19-01-2025,Cap,Accessories,5,4253.0,Pune,Female,63
73,CUST1087,11-07-2025,Sneakers,Footwear,1,3517.0,Nashik,Male,54
73,CUST1087,07-11-2025,Socks,Footwear,3,970.0,Bangalore,Female,48
74,CUST1079,26-03-2025,Sneakers,Footwear,1,1001.0,Delhi,Male,60
74,CUST1079,26-03-2025,Socks,Footwear,2,4200.0,Mumbai,Male,37
74,CUST1079,26-03-2025,Belt,Accessories,4,940.0,Thane,Female,61
75,CUST2129,14-04-2025,Watch,Accessories,2,4940.0,Delhi,Male,55
76,CUST1989,08-08-2025,Jeans,Bottomwear,3,3600.0,Thane,Female,27
76,CUST1989,08-08-2025,Belt,Accessories,3,2595.0,Pune,Male,49
77,CUST0770,28-03-2025,Hoodie,Topwear,5,1601.0,Pune,Male,22
77,CUST0770,28-03-2025,Cap,Accessories,2,2543.0,Bangalore,Male,41
77,CUST0770,28-03-2025,Skirt,Women'S Wear,2,2417.0,Pune,Female,65
77,CUST0770,28-03-2025,Scarf,Accessories,4,4503.0,Pune,Male,19
78,CUST2633,08-10-2024,Hoodie,Topwear,2,4122.0,Mumbai,Male,37
78,CUST2633,08-10-2024,Cap,Accessories,1,4245.0,Thane,Female,22
78,CUST2633,08-10-2024,Shorts,Bottomwear,5,3609.0,Thane,Female,41
79,CUST1406,31-12-2025,Shirt,Topwear,3,1691.0,Bangalore,Male,60
79,CUST1406,31-12-2025,Tie,Accessories,2,3209.0,Thane,Female,32
79,CUST1406,31-12-2025,Skirt,Women'S Wear,1,4167.0,Nashik,Female,30
79,CUST1406,31-12-2025,Scarf,Accessories,2,2890.0,Mumbai,Male,63
80,CUST0531,21-09-2025,Hoodie,Topwear,4,337.0,Delhi,Female,20
80,CUST0531,21-09-2025,Cap,Accessories,1,3441.0,Thane,Female,50
80,CUST0531,21-09-2025,Watch,Accessories,3,1842.0,Pune,Male,28
81,CUST0154,19-01-2025,Belt,Accessories,1,3713.0,Pune,Male,46
81,CUST0154,19-01-2025,Sneakers,Footwear,2,3730.0,Nashik,Male,24
81,CUST0154,19-01-2025,Jeans,Bottomwear,2,621.0,Pune,Female,53
82,CUST0308,13-04-2024,Cap,Accessories,1,1730.0,Bangalore,Female,41
82,CUST0308,13-04-2024,Tie,Accessories,3,3884.0,Pune,Female,57
82,CUST0308,13-04-2024,Shorts,Bottomwear,2,1225.0,Mumbai,Male,26
83,CUST2505,30-01-2024,Dress,Women'S Wear,4,3909.0,Bangalore,Female,20
83,CUST2505,30-01-2024,Skirt,Women'S Wear,3,3451.0,Mumbai,Female,27
84,CUST1314,09-03-2024,Dress,Women'S Wear,5,2123.0,Nashik,Female,53
84,CUST1314,03-09-2024,Handbag,Accessories,1,1139.0,Delhi,Female,12
85,CUST1360,27-07-2025,Skirt,Women'S Wear,1,2115.0,Delhi,Female,18
85,CUST1360,27-07-2025,Scarf,Accessories,1,2382.0,Nashik,Male,57
85,CUST1360,27-07-2025,Shorts,Bottomwear,5,1308.0,Mumbai,Female,46
86,CUST2834,15-08-2025,Sneakers,Footwear,4,2935.0,Thane,Male,50
86,CUST2834,15-08-2025,Socks,Footwear,5,2747.0,Pune,Male,62
87,CUST2064,09-07-2025,Dress,Women'S Wear,5,4234.0,Nashik,Female,55
87,CUST2064,07-09-2025,Handbag,Accessories,3,2351.0,Thane,Male,27
87,CUST2064,09-07-2025,Sneakers,Footwear,4,2596.0,Nashik,Male,50
88,CUST0832,27-09-2025,Cap,Accessories,4,2596.0,Nashik,Male,61
88,CUST0832,27-09-2025,Scarf,Accessories,2,626.0,Nashik,Female,27
88,CUST0832,27-09-2025,Hoodie,Topwear,1,4437.0,Pune,Male,28
89,CUST2660,01-10-2024,Dress,Women'S Wear,3,3423.0,Delhi,Female,25
89,CUST2660,10-01-2024,Handbag,Accessories,5,359.0,Mumbai,Female,58
89,CUST2660,10-01-2024,Cap,Accessories,2,493.0,Thane,Male,47
90,CUST1296,18-01-2024,Jeans,Bottomwear,5,671.0,Bangalore,Female,62
90,CUST1296,18-01-2024,Belt,Accessories,2,4669.0,Bangalore,Female,32
90,CUST1296,18-01-2024,T-Shirt,Topwear,5,49999.0,Thane,Male,27
91,CUST0660,07-07-2024,Dress,Women'S Wear,1,1784.0,Bangalore,Female,60
91,CUST0660,07-07-2024,Handbag,Accessories,3,1349.0,Thane,Male,60
92,CUST1755,21-06-2024,Sneakers,Footwear,4,2565.0,Nashik,Female,41
92,CUST1755,21-06-2024,Socks,Footwear,5,1908.0,Delhi,Male,34
93,CUST2227,06-07-2025,Sneakers,Footwear,5,2682.0,Bangalore,Male,26
93,CUST2227,07-06-2025,Socks,Footwear,2,4938.0,Thane,Female,54
94,CUST1480,02-01-2025,Hoodie,Topwear,1,2953.0,Delhi,Female,24
94,CUST1480,01-02-2025,Cap,Accessories,3,3381.0,Nashik,Female,32
95,CUST0766,06-10-2024,Jacket,Outerwear,2,3695.0,Delhi,Male,39
95,CUST0766,10-06-2024,Scarf,Accessories,1,4987.0,Delhi,Female,27
96,CUST1840,13-09-2025,Handbag,Accessories,5,2465.0,Pune,Female,28
96,CUST1840,13-09-2025,Watch,Accessories,5,1087.0,Mumbai,Male,29
96,CUST1840,13-09-2025,Dress,Women'S Wear,4,4575.0,Nashik,Female,44
97,CUST1743,17-05-2024,Sneakers,Footwear,3,99999.0,Delhi,Male,44
97,CUST1743,17-05-2024,Socks,Footwear,3,4690.0,Pune,Female,45
98,CUST2367,18-12-2024,Dress,Women'S Wear,2,1120.0,Pune,Female,31
98,CUST2367,18-12-2024,Sneakers,Footwear,1,2454.0,Delhi,Female,32
98,CUST2367,18-12-2024,Cap,Accessories,4,386.0,Mumbai,Male,30
99,CUST0002,10-06-2024,Dress,Women'S Wear,5,1939.0,Bangalore,Female,51
99,CUST0002,06-10-2024,Handbag,Accessories,25,3608.0,Delhi,Male,54
99,CUST0002,10-06-2024,Scarf,Accessories,3,3926.0,Bangalore,Male,42
99,CUST0002,10-06-2024,Socks,Footwear,2,2885.0,Pune,Female,44
100,CUST1449,08-11-2024,Handbag,Accessories,2,2596.0,Pune,Female,31
100,CUST1449,08-11-2024,Hoodie,Topwear,1,4249.0,Nashik,Female,41
101,CUST1734,04-05-2025,Scarf,Accessories,1,395.0,Pune,Female,61
101,CUST1734,04-05-2025,Handbag,Accessories,4,3348.0,Delhi,Male,41
101,CUST1734,04-05-2025,Sneakers,Footwear,2,1524.0,Nashik,Female,48
101,CUST1734,05-04-2025,Shorts,Bottomwear,4,1087.0,Thane,Female,46
102,CUST0715,18-10-2024,Jacket,Outerwear,4,2646.0,Nashik,Female,47
102,CUST0715,18-10-2024,Scarf,Accessories,3,2490.0,Pune,Female,56
102,CUST0715,18-10-2024,Skirt,Women'S Wear,3,954.0,Delhi,Female,31
102,CUST0715,18-10-2024,Shorts,Bottomwear,4,2833.0,Mumbai,Male,32
103,CUST1116,15-07-2025,Jacket,Outerwear,5,2596.0,Delhi,Female,51
103,CUST1116,15-07-2025,Scarf,Accessories,2,24999.0,Thane,Female,36
103,CUST1116,15-07-2025,Handbag,Accessories,4,3532.0,Pune,Female,33
103,CUST1116,15-07-2025,Shorts,Bottomwear,3,2631.0,Pune,Male,59
104,CUST0080,04-06-2024,Shirt,Topwear,2,1136.0,Mumbai,Male,36
104,CUST0080,06-04-2024,Tie,Accessories,1,2596.0,Mumbai,Female,23
105,CUST1020,29-01-2025,Cap,Accessories,4,1068.0,Thane,Female,51
105,CUST1020,29-01-2025,Belt,Accessories,2,3251.0,Thane,Female,21
106,CUST1947,12-05-2025,Dress,Women'S Wear,2,1590.0,Mumbai,Female,49
106,CUST1947,05-12-2025,Handbag,Accessories,3,3892.0,Thane,Male,64
107,CUST2227,22-12-2024,Hoodie,Topwear,5,1568.0,Bangalore,Male,46
107,CUST2227,22-12-2024,Cap,Accessories,1,4714.0,Delhi,Male,42
107,CUST2227,22-12-2024,Handbag,Accessories,2,555.0,Bangalore,Female,41
108,CUST0855,11-02-2025,Jeans,Bottomwear,5,3706.0,Bangalore,Male,41
108,CUST0855,11-02-2025,Belt,Accessories,4,1851.0,Delhi,Male,30
109,CUST1750,16-04-2024,Sneakers,Footwear,2,4672.0,Thane,Female,56
109,CUST1750,16-04-2024,Socks,Footwear,5,2380.0,Thane,Male,41
109,CUST1750,16-04-2024,Jacket,Outerwear,1,2559.0,Mumbai,Male,53
110,CUST0377,07-08-2025,Sneakers,Footwear,2,4298.0,Mumbai,Female,62
110,CUST0377,07-08-2025,Socks,Footwear,4,1286.0,Mumbai,Female,32
110,CUST0377,08-07-2025,T-Shirt,Topwear,4,3949.0,Pune,Female,41
110,CUST0377,08-07-2025,Jacket,Outerwear,4,1367.0,Delhi,Male,26
111,CUST0367,25-04-2024,Hoodie,Topwear,3,3121.0,Delhi,Female,56
111,CUST0367,25-04-2024,Cap,Accessories,3,1576.0,Thane,Male,64
111,CUST0367,25-04-2024,Scarf,Accessories,5,2417.0,Nashik,Female,53
112,CUST0218,21-04-2025,Jeans,Bottomwear,4,2521.0,Thane,Male,60
112,CUST0218,21-04-2025,Belt,Accessories,4,4653.0,Mumbai,Male,23
113,CUST1456,10-02-2025,Shirt,Topwear,1,4845.0,Mumbai,Male,35
113,CUST1456,10-02-2025,Tie,Accessories,2,3792.0,Bangalore,Male,37
113,CUST1456,02-10-2025,Belt,Accessories,2,3822.0,Delhi,Male,27
114,CUST1696,25-02-2025,Jacket,Outerwear,2,1173.0,Delhi,Female,26
114,CUST1696,25-02-2025,Scarf,Accessories,2,4414.0,Nashik,Female,56
114,CUST1696,25-02-2025,Shirt,Topwear,2,1960.0,Bangalore,Female,31
115,CUST2950,16-11-2024,Jacket,Outerwear,4,646.0,Delhi,Female,33
115,CUST2950,16-11-2024,Scarf,Accessories,4,1662.0,Nashik,Male,45
115,CUST2950,16-11-2024,Belt,Accessories,5,1407.0,Nashik,Male,43
115,CUST2950,16-11-2024,Sneakers,Footwear,1,3980.0,Nashik,Male,58
116,CUST0593,02-07-2024,Watch,Accessories,2,15999.0,Pune,Female,26
116,CUST0593,07-02-2024,Tie,Accessories,5,352.0,Mumbai,Male,33
116,CUST0593,02-07-2024,Shorts,Bottomwear,3,3011.0,Delhi,Female,23
117,CUST0147,04-05-2024,Scarf,Accessories,4,1401.0,Bangalore,Male,25
117,CUST0147,05-04-2024,T-Shirt,Topwear,5,2651.0,Pune,Female,45
118,CUST2903,24-10-2024,Sneakers,Footwear,4,3690.0,Bangalore,Male,20
118,CUST2903,24-10-2024,Shorts,Bottomwear,1,3029.0,Pune,Male,39
118,CUST2903,24-10-2024,Hoodie,Topwear,2,4072.0,Delhi,Male,52
119,CUST0272,06-01-2024,Jeans,Bottomwear,5,3490.0,Bangalore,Female,29
119,CUST0272,06-01-2024,Belt,Accessories,3,1732.0,Nashik,Male,25
119,CUST0272,06-01-2024,Socks,Footwear,3,2980.0,Pune,Male,27
119,CUST0272,01-06-2024,Handbag,Accessories,5,1012.0,Mumbai,Female,39
120,CUST1807,18-11-2025,Sneakers,Footwear,3,1236.0,Delhi,Female,18
120,CUST1807,18-11-2025,Socks,Footwear,3,4727.0,Mumbai,Male,46
121,CUST2865,04-01-2025,Dress,Women'S Wear,5,1378.0,Thane,Female,23
121,CUST2865,01-04-2025,Handbag,Accessories,3,3276.0,Nashik,Female,43
121,CUST2865,04-01-2025,Hoodie,Topwear,5,1342.0,Delhi,Female,50
121,CUST2865,04-01-2025,T-Shirt,Topwear,2,4250.0,Nashik,Female,42
122,CUST2352,13-05-2025,Shirt,Topwear,2,2822.0,Thane,Female,43
122,CUST2352,13-05-2025,Tie,Accessories,1,1500.0,Pune,Female,60
122,CUST2352,13-05-2025,Jacket,Outerwear,100,1030.0,Mumbai,Female,55
122,CUST2352,13-05-2025,Sneakers,Footwear,1,2226.0,Nashik,Female,45
